HGNC	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S50	S51	S52	S53	S54	S55	S56	S57
TMEM51	5.1799	3.74399	3.716599	5.797406	4.087302	4.831154	4.626295	3.60256	3.547427	4.352752	4.542709	4.742448	4.716843	4.959136	4.983727	4.581196	4.137223	5.522535	4.325396	4.642646	5.334529	5.084224	3.190219	5.160926	4.150388	4.915495	7.000357	5.042786	5.197672	4.794435	5.109238	3.302885	3.376567	5.10232	4.424389	2.494929	3.266808	2.177599	2.803166	3.248409	3.41554	0.8761299	3.847803	3.278677	3.60093	2.671774	4.30797	2.358307	3.541044	4.606643	2.102894	3.436105	3.748862	2.128216	1.429835	2.266531	2.03698
LGALS4	7.978674	1.228877	3.07667	1.167534	0.3390718	3.844698	5.328348	0.8320888	0.9623096	2.052818	5.722349	2.341938	4.58216	1.292902	2.535698	3.264618	2.032766	3.318392	6.067401	2.125248	6.399601	8.428669	4.045905	0.4441791	2.926851	11.86187	2.29818	1.389382	0.09431057	9.085246	3.091579	1.426464	-0.8363008	0.5246649	1.395315	2.032195	0.1224964	-0.1613908	4.418184	0.1441912	0.6450825	-0.5862057	1.193083	0.6890282	0.005723854	-0.04551867	-0.1247501	0.8961785	0.09606301	-0.1493533	0.5725168	0.4642955	0.8903051	5.547966	0.7083402	0.6736122	0.3153878
GATM	2.127894	7.548257	1.140312	1.236619	5.108713	1.845425	5.60848	1.752859	4.235839	2.305801	3.673298	2.64932	4.975896	1.590711	3.546736	3.023458	8.435594	3.802851	3.353654	2.389187	3.136458	2.478289	3.439956	5.066309	5.634957	6.309666	3.051124	2.553214	6.167147	4.114465	6.820226	4.204905	4.199145	3.084617	4.466432	4.199325	2.775204	-0.5320398	1.550998	2.835171	3.114926	4.88939	5.937519	2.850547	3.993708	3.010902	4.894613	3.712462	6.002601	5.806559	4.260984	3.367309	4.086353	3.086208	5.28218	2.894044	2.382203
REG1B	-0.6642036	13.73515	-0.09830638	0.0315398	-0.4764572	0.732987	3.514155	3.127642	0.6299372	2.072057	6.852123	0.02237956	1.061188	-0.4951669	0.04578678	-0.4897795	5.995056	1.17492	-0.3464513	0.1518126	-0.1143264	-0.305118	-0.4274965	-0.4420702	0.37638	7.164671	4.677456	-0.5288356	6.180043	-0.02847878	8.390007	-0.1968574	0.06296222	-1.294406	4.824294	1.625083	-1.303546	-1.126861	-1.574045	-0.9679662	-1.483013	-1.241487	-0.9577667	-1.168577	-1.262045	-1.579383	-1.210867	-0.9772087	-1.340523	-1.274846	0.8802293	-1.252738	-0.2410211	1.787978	-0.6466062	-1.034437	-0.9038446
SUSD5	-0.330107	0.3035804	1.777642	0.7144654	-0.3483349	0.3606062	-0.1236378	0.02593832	-0.01796958	0.5087643	0.07260354	0.1745207	0.4569754	0.2284043	0.3219217	-0.3893802	0.6979591	0.1252884	-0.3809407	-0.06653985	0.039143	0.2755004	1.382606	-0.5829553	1.450997	0.1106701	0.2761524	-0.3586769	3.030623	-0.03663552	0.9606298	1.253395	1.235192	0.3973506	0.6694002	0.04047834	0.4020143	1.281879	-0.5419853	-0.4730203	-0.1300074	1.985515	0.8752606	-0.04874018	1.284771	1.070464	-0.4978443	2.374466	0.188277	1.605953	1.669542	-0.6416551	-0.3167438	-0.3726362	-0.148969	-0.4180641	0.6329308
BTC	2.364496	0.1665943	1.379714	1.467545	2.149411	3.707199	3.17905	2.628262	0.4659185	3.31277	0.3458379	-0.01617838	1.023882	-0.09314985	0.2204904	1.132277	0.3279849	2.483076	0.8255539	-0.08441647	1.571133	2.386023	1.616337	-0.1550013	0.4910185	1.339798	0.893524	3.710203	1.16827	4.446063	2.865979	0.06179561	3.950594	2.285351	4.130953	2.424378	2.737864	2.160423	2.394799	2.773739	0.5797265	4.790227	3.625711	2.30127	3.508282	0.5437693	4.075685	2.909824	2.904335	2.825537	3.677532	1.916577	2.669101	4.01654	-1.424859	3.10715	1.298555
CHST1	0.3819372	1.21743	2.332157	0.6326681	1.36965	1.176586	1.418543	1.268445	5.841351	0.9815519	3.619779	2.948515	2.291295	4.991984	1.234303	2.627001	2.612547	3.111425	1.995457	4.025755	0.6289572	1.199596	1.336998	-0.2916068	3.899394	1.367189	1.227246	1.058248	2.537302	1.082824	0.9130955	2.44132	-0.3311061	0.6221521	1.970864	-0.06016535	0.4698909	-0.05603769	-0.3857229	0.6712906	0.479537	1.855119	1.433554	-0.4493003	-0.1697509	0.9563625	-0.4785108	-0.4711703	2.180602	0.658974	0.04172922	-0.1886253	0.2987216	0.3299703	2.288119	-0.183293	0.2759134
PNLIP	-0.3611591	2.516381	1.912279	1.012929	2.649656	2.123694	1.423912	1.197139	1.871199	0.227906	5.030635	0.8162036	3.573202	1.553626	0.4898253	-0.7085003	6.770542	3.477304	-0.3262754	0.72486	3.323204	3.213459	3.159783	1.402701	0.3829628	8.684921	3.926428	2.102159	1.698648	3.849535	5.110563	0.9491175	3.720708	-0.9376061	3.561012	3.804091	2.34278	1.92878	1.854671	-0.9483645	-1.405235	2.424809	2.347333	-0.6935105	-0.8921553	4.184087	1.625684	1.220067	-0.5005276	-0.8518001	6.120598	2.276327	-0.1914251	-1.125197	3.160577	5.498146	1.622538
NUPR1	3.59582	4.906483	4.486419	2.92789	3.838197	3.195428	2.650608	3.226118	4.18013	2.50419	7.518841	6.73364	2.545748	6.614435	6.700383	5.883175	7.51317	6.284853	8.018353	7.718112	7.275659	5.363773	3.715633	8.375672	7.787578	6.46152	3.409844	5.91364	3.304325	7.513791	4.046008	2.47021	2.717886	2.499017	4.192831	1.93618	1.262322	3.186118	2.90391	1.753072	4.55592	0.2264588	4.05336	2.921854	1.443301	4.084802	0.8950306	1.821362	7.905174	2.643619	2.570543	2.757138	2.998069	1.866237	4.259901	3.174224	1.817291
HSD11B2	4.354258	6.315458	3.934581	2.106683	4.08459	2.053501	1.202201	1.667083	5.2991	2.605142	3.479169	3.994395	0.7741563	3.309497	1.098698	3.74604	1.826408	2.869948	4.250826	4.419748	5.92404	2.97651	3.877674	4.891613	1.097437	6.740406	1.571787	1.162508	2.352086	6.218197	4.537358	3.070993	1.192292	-0.2596299	1.091842	-0.1250628	0.3802295	-1.126861	-0.4567785	2.027187	1.048682	-0.5947812	0.2540409	0.3327005	0.6653483	0.7534014	0.7246758	1.363731	2.00319	1.034264	-0.3283145	-0.5867119	0.4224121	1.75759	0.758826	0.2115034	-0.2240522
TYMS	3.283511	7.089932	8.131927	2.837127	5.512887	4.780838	4.975944	4.591663	5.401787	4.115916	4.273267	9.153767	4.172054	6.581761	7.539046	6.625492	3.732467	5.152831	7.891193	6.097353	6.215315	2.306216	8.118191	8.15129	6.820899	4.357648	4.445707	5.034499	3.945461	5.142295	7.584004	7.209794	3.370915	4.972125	3.426032	2.128409	3.445125	0.6471944	2.159105	4.801035	6.409646	3.85382	5.353784	3.547428	2.951663	2.516723	2.826767	2.901323	3.361548	3.5417	3.799086	2.785029	2.912824	2.63745	3.250238	3.572096	2.143527
TGIF1	4.310094	4.637309	5.333455	3.909537	4.368888	4.843025	4.245944	4.62969	8.23878	4.553426	6.105026	5.695579	3.354592	6.301917	5.983253	7.06671	4.949489	4.095167	6.962802	6.022344	7.365488	4.03275	5.164138	6.951436	6.138003	3.89438	4.805482	4.440361	4.566624	5.563979	4.970648	4.369008	5.444886	5.097725	4.117606	3.468061	3.670337	3.41249	3.657786	4.640867	3.789653	7.217915	5.037392	3.79757	2.400457	4.413643	2.894482	3.18039	5.022779	3.393968	3.528351	6.524334	3.591231	2.771154	5.746326	3.907592	3.291974
ACAD9	4.706785	5.619776	5.171099	5.185447	4.32209	4.906462	4.284917	4.761747	4.88793	4.298192	4.547784	5.638965	5.217307	5.515924	5.19371	4.898958	5.27451	4.747298	5.210088	5.247059	4.828984	4.739417	5.075605	5.480121	5.13071	5.116962	5.243832	4.289925	4.892689	5.318198	6.421266	5.047589	3.951934	3.927287	4.067375	4.549096	4.323726	5.402716	4.627995	4.034416	4.594451	4.71655	4.275448	4.771034	4.453125	5.198785	4.742229	5.299462	4.187503	3.929114	4.357575	4.673716	4.807804	4.471765	4.323064	4.738044	4.990318
PDE4DIP	7.975482	5.747182	6.770232	6.774201	6.550983	7.886594	7.363434	7.49747	4.509605	6.745861	4.445696	6.489571	7.274302	5.269185	6.662746	6.977575	5.946668	6.668434	5.605361	4.212643	5.912109	7.427418	7.049786	6.847198	4.516865	4.769133	6.949754	6.567622	7.250064	4.998354	4.132176	6.203184	6.57742	7.712762	7.193305	8.257243	7.198915	8.142334	8.620653	6.948179	7.23527	7.246913	6.497077	7.968866	8.18307	7.579635	7.753901	7.970647	6.874537	7.357379	8.122908	6.477538	7.610178	8.992859	6.076433	7.375053	7.874854
MX2	5.215775	2.89272	2.367026	1.828765	3.004527	3.560592	3.496474	3.274139	4.236729	3.505517	5.287866	3.694796	2.642888	4.491198	4.181871	4.064755	4.685227	2.344334	3.746184	4.485342	4.49676	5.599151	6.111749	3.390226	4.908477	4.020043	6.237827	2.895812	3.312816	6.733144	3.126908	5.488763	3.335629	3.764371	4.086999	3.160373	3.545746	4.358528	4.660175	4.098485	3.206613	2.147393	5.230406	4.371176	2.909117	4.927742	3.43522	3.76171	4.686474	3.055577	4.129937	2.300248	4.540987	3.314487	6.581671	4.336926	3.874309
TACSTD2	0.8503591	0.5018697	0.7158817	0.2669417	1.273167	0.02217318	-0.02841757	0.1128471	0.1321953	0.2452382	5.066442	1.812612	0.01726534	1.411646	0.5646226	5.615874	2.315588	0.5794138	5.01496	1.254264	3.306062	0.4234684	0.685014	5.424616	1.851724	0.5644739	1.392373	0.152706	-0.3324949	0.623884	0.1316447	0.5947093	-0.5300845	0.9087259	2.374428	1.831332	-1.046846	-0.7238426	-0.8262945	0.1468022	0.06869973	-1.241487	2.082101	-0.4837451	0.3657626	1.695738	-0.507212	-0.5988343	0.8429524	-0.1151558	-0.06169072	-0.7026999	-0.7335852	-0.05162312	0.6316394	-0.8136824	-0.6728333
FOXO4	3.848986	2.239103	3.877985	2.727928	4.193467	3.981294	2.75168	1.565731	3.381933	3.811974	3.377862	2.184192	3.785562	2.314273	2.569896	3.432088	2.623852	2.807695	2.168359	2.483503	4.582715	4.492062	2.820334	2.30645	2.332413	3.576991	2.986512	3.277587	2.990571	3.314207	2.991488	2.433878	3.930703	2.814465	3.36613	2.211186	3.369965	-1.126861	3.421	2.914983	3.246421	3.332861	3.316227	1.739648	2.542305	2.39144	2.972075	2.996099	2.827053	2.796896	2.119706	4.230948	3.192016	3.521396	3.717927	2.704611	1.490194
FMNL1	4.500714	5.125752	3.762913	3.244385	3.507424	3.450164	4.03363	4.496187	1.498053	5.060237	4.527814	4.717586	3.307462	3.985273	5.810803	4.442752	5.12161	3.641304	5.068955	3.997739	3.190516	5.220007	5.34261	5.620332	4.117399	4.478551	4.244552	4.085205	3.962326	5.792343	4.239141	4.796207	3.296592	2.677496	3.530977	3.08392	3.044303	2.259363	3.64681	2.844443	3.29383	1.768865	3.636391	4.260936	2.83796	4.287766	3.007956	3.548033	2.763855	1.519281	3.459608	3.08294	3.362574	3.131867	4.1689	3.503176	3.128842
PDIA2	1.076602	1.167025	5.610667	3.082758	0.1328635	-0.3307975	0.5991287	1.135622	3.187952	0.9867246	3.52525	6.034768	1.512629	6.590515	1.670964	0.860032	9.131022	0.305613	1.142463	7.582159	0.9937312	0.3739625	1.151537	1.027235	3.481132	6.40467	5.435985	0.1909679	1.912108	2.313269	3.122173	3.712437	0.1918777	-0.7193422	-0.1496729	-0.5479693	0.7563851	-1.126861	-0.1110413	-0.9280985	-1.147566	-0.6791943	-1.046806	2.717516	0.428999	0.6480424	-1.210867	0.7798965	-0.4886129	-0.06207459	1.084621	0.7889228	0.3493922	-0.9542522	-0.09816183	0.5569298	-0.3623977
THBS2	2.028819	3.729294	2.851583	0.6631029	3.798033	5.213959	4.156487	4.004703	5.091533	3.29023	5.422206	1.421532	1.619636	4.00337	4.530566	7.149554	6.870946	1.120277	4.121079	5.83736	3.638804	5.130114	4.863214	0.7206299	6.354233	1.628427	4.064036	3.432556	3.71296	3.734439	4.6393	3.05595	3.845241	5.735782	7.327688	3.697295	2.158975	2.755471	3.4825	5.12886	4.366387	0.9734145	6.920047	3.792981	2.886184	5.690578	2.17408	1.938911	6.759959	4.620232	4.134396	-0.5530867	1.466662	4.318617	7.127177	3.427678	3.612958
CYP4F3	5.532441	1.820696	0.1402657	0.6684223	3.926197	7.788435	7.633771	6.242038	-0.04250513	6.780647	1.068048	1.010988	3.614938	0.9636701	0.4792771	2.794248	1.658589	5.371191	1.371789	1.547805	4.832837	5.454586	2.028882	1.918824	0.05177038	2.181098	0.6305363	6.904937	0.5598159	1.688736	3.923697	0.5989444	4.548156	0.8466371	7.724169	0.8442125	0.410145	2.798414	6.204065	4.538026	0.5599843	2.266721	2.791706	4.622285	4.965549	5.10435	7.880311	7.092097	1.77767	2.788471	3.765492	0.975961	5.439099	3.708832	0.009267706	6.259474	1.215679
PNLIPRP1	-0.2337781	3.472282	0.6024446	0.293903	0.1562641	0.3761593	3.689138	0.1516636	0.5488736	-0.02155474	3.73241	0.1460495	0.6025558	1.187802	0.4782636	-0.07875858	5.00657	1.433095	-0.1195082	0.3162365	0.5177429	0.01658562	0.5582626	-0.05652422	0.3982728	4.281709	2.172911	0.4329362	0.883026	0.7532571	4.989227	0.7752184	1.002507	0.6545776	1.294039	1.385857	0.8903075	2.930313	1.789146	0.788665	-0.1097015	-0.1341216	-0.2076436	2.110553	-0.281696	2.570441	0.9525771	0.7278168	0.6587347	0.4385887	2.961809	-0.4244179	2.18257	-0.5243162	1.35463	3.735848	1.10374
SERPINA3	0.9054227	6.940082	1.129518	0.7835191	5.608822	3.123354	7.230114	2.668131	3.290398	3.058477	8.810669	0.3694028	2.517125	0.8188625	0.82838	1.363709	5.946346	5.723061	4.976093	4.657989	0.4341843	1.969584	1.292777	0.5829271	7.180275	3.959538	4.483738	5.845305	3.220171	5.426	6.966413	0.1443891	1.246292	3.866932	5.959145	4.606406	-0.5483243	-1.126861	0.01293994	6.638195	0.8494755	-0.8983795	4.080855	0.4025352	0.2439705	3.783631	-0.368516	-0.3212302	5.941012	-0.4470657	0.9510664	0.1272965	0.1005784	0.6697737	0.2912851	-0.01836712	-0.2194331
ACADSB	3.21256	4.310999	2.003295	2.897326	3.204881	2.93116	3.845976	4.054136	2.923854	3.223477	2.587818	2.380382	3.159587	1.428609	1.687305	2.805473	2.392614	1.873396	2.472673	1.958964	2.303773	2.940935	2.18761	2.748507	2.352253	3.824542	4.125168	3.199847	3.392267	2.542966	2.447167	2.261237	4.241816	3.213543	4.133714	4.286341	4.34076	4.351696	3.951952	3.583969	3.418056	4.95744	3.822863	3.570234	3.787602	3.137329	3.736847	3.563617	4.040533	3.2854	3.727326	5.747562	3.670703	5.127864	3.455063	3.714698	4.782363
SRGAP3	4.68361	2.851065	3.05952	4.694891	1.773244	2.832799	3.472449	3.654102	2.723091	3.411932	3.610441	2.123194	4.132504	1.896701	2.520286	2.493839	2.718836	2.046248	3.801102	3.021423	3.535807	3.827487	3.793071	3.856517	2.85661	1.680803	4.734812	2.490457	2.245019	1.609945	2.377646	2.838846	3.758848	2.368462	3.484848	3.384219	4.541617	5.137925	5.689369	2.765473	4.760039	4.015041	3.081084	4.167049	3.631919	4.44108	4.067346	3.797862	4.491549	2.580903	4.063466	4.372403	4.472578	4.229497	4.136383	3.538767	4.727908
MMP1	3.03176	-0.3386134	0.4331199	-0.09359391	0.470842	-0.3376377	-0.5370683	2.261021	-0.0009457242	2.407455	2.396257	0.6920173	0.05321026	3.38964	1.385389	3.017371	3.366887	0.5086223	1.341508	0.4483575	1.942077	0.325507	0.06288987	1.338994	2.67048	2.459912	-0.5393376	0.5989024	-0.1760714	1.123946	0.205762	0.4730611	2.933202	1.143393	1.000138	0.05212892	-0.4353382	-0.1177148	-0.5984416	-0.6273935	4.060856	2.28527	2.251165	-0.2937377	1.138508	-0.1637746	0.4646278	0.1966125	2.029323	0.09087468	0.3343595	0.9540296	0.4812617	-0.4381736	6.490099	0.7422989	-0.8476684
GAL3ST4	1.43627	2.807352	2.720518	1.554011	1.427066	1.856069	1.086363	0.3916337	3.053719	2.775127	2.694012	1.701773	1.432671	1.952861	3.602657	2.739021	3.658289	1.15218	2.439344	2.963877	2.174757	1.495767	1.905581	1.492145	3.509145	2.967967	1.763174	2.003556	1.581896	3.280821	1.94197	2.238298	0.6456379	1.222043	2.891655	-0.1791856	0.01834175	1.298008	0.8402296	0.6692392	0.8116564	0.6116832	1.354171	0.7302965	-0.2320301	1.127848	0.1403276	0.27309	1.378534	0.7920554	0.6093874	-0.03888784	0.925324	1.008841	4.876415	0.5168192	0.9326935
SERPINA1	9.438173	7.222376	3.160291	6.865705	13.03001	10.69243	12.97286	12.45679	5.382643	14.76166	10.21058	2.325503	10.83145	4.381957	7.66074	5.642442	10.68666	13.48959	7.371646	6.888119	9.506465	9.522228	2.895766	3.120338	6.103703	10.0686	5.05163	10.1827	10.49917	6.321616	10.517	4.496246	11.94119	10.03431	14.40986	5.574171	14.04108	1.227785	2.924099	11.85991	3.862768	11.65864	13.14059	2.849391	2.997813	7.486946	12.64554	12.52355	10.6024	7.674115	6.246945	2.968976	10.30571	2.125335	1.590741	11.89441	1.866992
MBP	4.799478	3.479587	3.877409	5.2192	4.945384	4.601194	5.041424	4.79399	1.576175	5.696626	4.350457	3.766399	6.045463	3.122402	3.931288	3.550744	3.767842	4.757102	2.711223	3.234772	4.136879	5.093149	3.179548	3.677988	2.92468	3.973108	4.483099	5.191051	4.972614	3.732772	2.941887	2.736583	5.972649	4.974936	5.900574	5.142452	5.665918	3.068811	5.448954	5.665119	5.301518	6.811966	5.726068	5.259669	5.764838	5.298393	6.015966	5.699104	4.703105	5.222356	5.366774	5.646283	5.585903	6.043169	4.835565	5.448443	4.151694
AKR1C4	1.040091	0.7507455	0.2199671	2.781518	3.258436	4.90667	4.924669	1.52574	0.4146951	2.035333	2.31381	0.195865	4.431496	0.898261	0.3162322	-0.1815868	0.4656499	4.727564	4.085482	0.1421452	5.340092	3.583921	3.42549	0.3241517	0.5635075	2.860196	-0.294122	3.486158	-0.2718868	0.5541562	0.1951287	0.3198275	1.150569	-0.7464015	3.958101	-0.9383237	0.1313525	-0.1531689	2.925587	0.5223958	-0.9394989	0.1173184	1.160263	-0.1636429	-0.4014766	-0.6606669	0.1833378	-0.09205214	0.4866379	1.658858	0.3848886	-0.7603705	0.2627768	6.423156	0.4375635	0.4999901	0.2138955
DLL1	2.003459	2.423442	2.081187	1.80547	2.461512	2.097406	1.513785	2.51535	6.468837	1.778846	2.48389	4.98773	2.13044	0.1329498	2.008827	3.472278	2.252185	1.703989	0.7153936	0.8801427	5.193767	1.941426	1.854034	2.541265	1.115455	0.8308977	3.143356	2.170118	3.049012	2.038924	2.188361	2.242594	0.4622647	3.086733	1.35229	0.1037533	0.3302074	1.74001	2.987728	0.5017402	2.164	0.2696896	2.678699	0.6370285	1.028816	2.138033	1.13058	0.9733643	2.179373	3.953428	0.8672915	0.8742889	1.497675	1.230744	3.737092	0.5247661	1.148261
ZNF521	1.112275	1.098656	1.939474	1.104992	1.636131	0.6060124	0.4675547	1.141191	2.709549	0.4035071	1.317673	0.6726783	1.009911	1.170849	0.5513953	3.424674	3.13846	1.165844	0.7550122	1.772881	0.06452674	1.861095	1.900814	-0.07776773	2.420161	0.889232	0.2573111	0.3840823	1.196095	1.857372	0.5163047	2.173044	-0.2319824	3.774034	3.071983	1.378251	0.9629123	-1.126861	2.378783	2.219986	1.969854	0.8435293	2.926749	0.6634019	2.026013	3.301188	1.478056	1.363937	3.300695	1.41574	1.930774	-0.3868076	0.8041031	1.006506	2.924504	1.721206	1.413186
INPP5F	4.275726	3.520314	3.540337	3.387746	2.33013	4.742003	2.430795	2.32697	3.214197	2.508043	4.095427	6.188535	3.967513	3.796367	2.918005	3.3331	2.693342	4.235997	3.904208	2.488079	3.051389	4.074558	2.534768	3.895821	3.778329	2.695536	3.671476	2.475341	5.141712	3.551087	2.713286	2.416039	3.234064	2.846947	6.164119	6.224703	6.428368	4.989394	2.860144	2.744922	3.326385	5.432586	3.325612	3.811811	5.319165	3.359283	2.430466	2.923931	3.080661	2.661556	3.845108	5.94334	3.933656	3.415562	3.701015	5.949462	7.528451
MAFB	2.757852	3.933983	2.432539	1.945076	5.11498	8.377577	7.728514	7.261897	2.276921	8.618053	3.83856	2.779376	4.839774	1.331368	5.408725	3.141307	4.590663	6.610919	2.767206	3.351572	2.245497	2.877484	5.049189	2.905138	3.344951	2.821708	5.447565	6.120452	6.063743	4.031452	3.252055	2.418	4.006549	5.104576	5.981416	6.11088	4.164468	-0.3984953	2.109196	5.82541	2.376344	2.011876	4.43315	6.710597	9.13794	6.30043	8.629139	8.392537	3.689358	6.972874	7.896927	1.897477	6.326194	4.661222	5.747016	7.592686	7.848729
COL5A2	6.457503	4.604704	3.442521	3.022272	3.243368	4.568043	3.955282	3.911697	5.629998	3.908114	5.125946	2.343666	2.776027	5.489433	4.993562	5.654235	6.844701	3.92973	7.978882	4.869761	3.48956	5.564377	4.366315	2.299314	6.636489	2.342108	3.812065	3.40069	4.43956	4.503843	3.431592	3.28542	3.696254	5.494149	5.711591	2.730101	2.584293	3.085367	2.92428	4.232699	5.673752	2.202791	6.670155	3.875748	3.957636	5.319668	3.247665	2.647471	7.330493	3.9241	3.547521	1.558298	3.770078	2.657465	6.682072	4.413308	3.880655
PRSS1	-0.3635137	9.129873	2.922235	1.929516	2.916771	2.101925	4.582796	1.612435	2.476812	1.116613	6.824346	3.960065	4.037269	1.958605	0.5086677	-0.4602444	11.53091	6.535143	0.2580069	1.695677	3.662434	3.434125	3.674554	1.586635	1.661625	9.262642	4.704976	6.823559	2.807468	4.207369	11.76894	1.885369	2.783507	-0.9410311	3.435407	3.748942	1.772941	1.581861	1.291692	3.831893	4.028621	1.802857	2.601573	-0.7727512	-1.000501	3.595174	0.8399596	0.9243293	2.641204	-0.7031035	5.433636	1.805424	-1.015092	-0.2227724	2.682777	4.999278	1.126662
GCGR	0.03950469	-0.1257372	1.823418	0.1587443	4.895005	0.1252781	1.557905	-0.4461885	-0.1182187	0.02533002	3.493307	-0.009934497	0.8594693	2.832101	0.2517212	-0.1514963	2.760913	-0.1077985	0.7878414	0.3706844	-0.1530269	-0.1099697	5.345431	1.957191	-0.01095903	0.928711	2.067839	-0.0831273	0.6727236	0.5851729	0.170824	2.271731	-0.8276857	-0.8637264	-1.069872	1.491427	-0.6303526	-1.126861	-1.574045	-1.285199	-1.292251	1.625665	3.086491	-1.407076	-1.262045	0.6279709	-1.123906	-0.7132717	-1.147275	5.150018	-1.250398	-0.9606013	-0.2643672	-1.24361	-0.3086164	0.09812909	3.322638
FAM19A5	5.195318	3.364767	3.371099	6.325135	3.833281	4.415998	2.011789	0.2270763	7.283775	3.936462	3.838439	4.529999	6.345326	0.4699841	1.71898	4.938582	4.394022	2.529331	3.907705	5.567229	2.167719	5.228359	0.3153387	3.475134	4.818503	1.095208	7.31252	3.274602	3.632114	1.843501	4.1475	4.088	5.457658	5.167947	3.726996	0.2388066	3.995641	-1.126861	-0.8023124	3.893373	3.57759	6.047929	4.444664	2.417798	1.608461	2.297813	-0.229797	2.85586	5.658401	5.446973	2.763602	4.484847	3.545037	7.187835	5.902743	3.327173	-0.3583116
PSMB9	-0.06827526	1.363267	5.025129	1.918271	1.13886	-0.3757166	0.4792864	-0.4926987	3.43589	0.7792019	4.6099	0.09632583	1.204365	5.897557	6.621912	3.790638	4.455443	3.430136	5.750711	5.944964	3.758549	3.083727	3.880646	6.695487	3.21011	6.507272	0.8518314	0.6441291	0.7117963	4.726005	3.372064	2.478116	0.8311366	0.4051981	0.633972	0.1470321	-0.08728545	-0.6902029	-0.6015818	0.7165754	1.540988	0.7247817	0.8645397	-1.5095	-0.7120552	0.2064678	-0.3071638	0.100939	-1.340523	1.455614	-0.7964405	-1.177344	-0.4233313	1.063198	-1.053116	-0.2027506	-0.1903471
INS	-0.6642036	5.757724	6.023509	-0.1122624	1.439743	3.343492	12.88513	0.5928881	0.0924452	8.794242	14.44581	0.06160718	0.7519843	0.5736693	0.133153	-0.7912448	2.666873	6.234005	3.383189	4.172298	0.4797912	1.657779	0.7709562	12.62442	-0.4144822	4.405769	9.294493	7.374798	3.25504	0.8526497	1.706923	-0.4339938	1.53172	5.000181	6.06112	17.2054	0.5084917	10.39117	1.087882	4.583553	4.331228	1.178015	8.555591	3.698624	4.867443	10.07951	7.497779	0.1455874	5.072793	6.151743	5.945771	2.245951	4.80605	-1.097129	4.254834	4.547719	16.37774
CNPY2	6.969678	8.527484	8.248461	9.444403	8.991837	8.471647	8.023608	8.337188	7.740353	8.420465	8.046042	8.514152	8.419435	8.836011	8.6409	7.434263	8.006586	10.13074	7.775846	8.99055	7.767373	7.361821	7.928722	7.453278	7.770063	8.575053	7.63017	9.04833	7.263828	7.219782	8.47012	7.147521	9.412523	7.958996	8.137861	7.487729	7.383451	7.232116	6.041422	8.550942	6.073457	9.931958	7.530526	7.573679	7.987526	5.991402	7.419092	7.489602	6.999894	7.877141	7.636098	8.764746	7.124469	9.216127	5.710097	7.735033	7.389468
PNLIPRP2	-0.5067446	0.5001584	0.1093303	-0.05843154	0.0445151	-0.007795252	1.831581	-0.2634205	0.40141	-0.6737515	3.672008	0.2815019	0.7150852	-0.4136785	0.1283646	-0.7912448	2.597056	0.8161738	-0.4707585	-0.2112199	0.4942012	0.1618164	0.3246505	-0.3945909	-0.4144822	7.116198	2.498842	-0.08766298	-0.05640659	0.9113757	2.687852	1.071628	0.6980916	-0.2476572	1.742146	2.407491	-0.3257609	-0.2811865	-0.7687757	-1.285199	-1.483013	-0.3997124	-0.2786121	-1.370928	-1.262045	0.826108	-0.4793026	-0.1289124	-1.070612	-1.274846	3.078122	-0.4403846	-1.199076	-1.24361	-0.08596923	2.889616	-0.4828411
PRSS2	-0.04334759	9.027388	3.058075	2.434808	1.990502	1.715316	4.279916	1.073415	2.40501	0.5765443	3.062895	5.191464	3.131307	2.411076	0.04578678	-0.7032115	11.67489	5.29328	0.9410645	0.9975752	2.973089	2.242418	1.710823	2.009683	3.029859	11.18836	4.829627	2.202709	2.65797	3.185387	9.564344	0.9563897	2.266161	-1.098279	4.477237	-0.167707	1.213724	0.512458	0.8179307	7.779238	-0.5456573	0.4887582	7.066391	-1.5095	-0.4598859	2.632397	0.7869023	0.4862376	0.04071851	-0.8495732	4.765783	0.9897551	0.001227924	-0.01168156	1.765402	3.088844	0.1331867
